file,Google Prediction,YOLO Prediction,Final Prediction,Truth
Manually_Labelled/New/UL1106/FUL1N8S1106.JPG,1N8S,1N8S,1N8S,1N8S
Manually_Labelled/New/LL1203/FLL3W4G1203.JPG,3W4G,3W4G,3W4G,3W4G
Manually_Labelled/New/LL1006/MLL4P5V1006.JPG,4P5V,4P5V,4P5V,4P5V
Manually_Labelled/New/LL1207/MLL5K8W1207.JPG,,,,5K8W
Manually_Labelled/New/TY1003/FTY5W8R1003.JPG,,,,5W8R
Manually_Labelled/New/UL1009/MUL2G7S1009.JPG,2G7S,2G7S,2G7S,2G7S
Manually_Labelled/New/CA1210 JB/MCA1G7W1210s.JPG,1GFW,1G7W,1G7W,1G7W
Manually_Labelled/New/UL1008/FUL2Y5V1008.JPG,2Y5V,26V,2Y5V,2Y5V
Manually_Labelled/New/TY1104/FTY5W7V1104.JPG,5W7V,5W7V,5W7V,5W7V
Manually_Labelled/New/CA1005/FCA3G5O1005.JPG,3G5O,3G5O,3G5O,3G5O
Manually_Labelled/New/LL1011/FLL3O7O1011.JPG,3O7O,3O7O,3O7O,3O7O
Manually_Labelled/New/CA1106/MCA5K7P1106.JPG,5K7P,5K7P,5K7P,5K7P
Manually_Labelled/New/UL1009/MUL5F8W1009.JPG,5F8W,5F8W,5F8W,5F8W
Manually_Labelled/New/TY1005/Taylor B2/DCIM/100NCD60/MEASURED/FTY1W8V1005 (1).JPG,1W8,1W8V,1W8V,1W8V
Manually_Labelled/New/LL1010/FLL1W3K1010.JPG,1W3K,1W3K,1W3K,1W3K
Manually_Labelled/New/TY1011/MTY1Y8R1011.JPG,6Y3R,1Y8R,1Y8R,1Y8R
Manually_Labelled/New/LL1001/FLL1V7O1001.JPG,1O7O,1V7O,1V7O,1V7O
Manually_Labelled/New/LL1106/FLL4V7F1106.JPG,4V7F,4V7F,4V7F,4V7F
Manually_Labelled/New/UL1108/FUL6Y8F1108.JPG,6Y8F,6Y8F,6Y8F,6Y8F
Manually_Labelled/New/UL1012/MUL4Y7F1012.JPG,4Y7F,4Y7F,4Y7F,4Y7F
Manually_Labelled/New/LL1101/MLL1F6O1101.JPG,1F6O,1F6O,1F6O,1F6O
Manually_Labelled/New/LL1010/MLL3R7W1010.JPG,3R7W,3R7W,3R7W,3R7W
Manually_Labelled/New/LL1107/FLL5K6K1107.JPG,5K6K,5K6K,5K6K,5K6K
Manually_Labelled/New/TY1007/MTY2V6R1007.JPG,2V6R,2V6R,2V6R,2V6R
Manually_Labelled/New/LL1109/FLL2P6V1109.JPG,2P6V,2P6V,2P6V,2P6V
Manually_Labelled/New/LL1104/FLL4V6K1104.JPG,4V6K,4V6K,4V6K,4V6K
Manually_Labelled/New/UL1006/MUL5S8S1006.JPG,5S8F,5S8S,5S8S,5S8S
Manually_Labelled/New/UL1008/FUL2R5W1008.JPG,2B5W,2R5W,2R5W,2R5W
Manually_Labelled/New/UL1010/FUL5V8G1010.JPG,5V8G,5V8G,5V8G,5V8G
Manually_Labelled/New/LL1101/FLL4P6O1101.JPG,4P6O,4P6O,4P6O,4P6O
Manually_Labelled/New/TY1207/MTY2S5N1207.JPG,2S5N,2S5N,2S5N,2S5N
Manually_Labelled/New/UL1108/FUL1G7N1108.JPG,1G1N,1G7N,1G7N,1G7N
Manually_Labelled/New/UL1112/MUL2G6W1112.JPG,2G6W,2G6W,2G6W,2G6W
Manually_Labelled/New/UL1006/FUL3B5G1006.JPG,3F5G,3B5G,3B5G,3B5G
Manually_Labelled/New/LL1105/FLL3W6R1105.JPG,3W6R,3W6R,3W6R,3W6R
Manually_Labelled/New/TY1203/FTY6R7B1203.JPG,6R7B,6R7B,6R7B,6R7B
Manually_Labelled/New/LL1112/FLL2K6W1112.JPG,2K3W,2K6W,2K6W,2K6W
Manually_Labelled/New/LL1111/FLL7P8R1111.JPG,7P8R,7P8R,7P8R,7P8R
Manually_Labelled/New/UL1012/FUL1K8V1012.JPG,1K8V,1K8V,1K8V,1K8V
Manually_Labelled/New/CA1110/MCA7W8K1110.JPG,7W8K,7W8K,7W8K,7W8K
Manually_Labelled/New/UL1107/MUL3Y4F1107.JPG,3Y4F,3Y4F,3Y4F,3Y4F
Manually_Labelled/New/LL1012/FLL6K8Y1012.JPG,6K8Y,6K8Y,6K8Y,6K8Y
Manually_Labelled/New/UL1004/FUL4W5V1004.JPG,4W5V,4W5V,4W5V,4W5V
Manually_Labelled/New/UL1106/FUL3N5B1106.JPG,3N5B,5N5B,5N5B,3N5B
Manually_Labelled/New/UL1106/FUL3F4W1106.JPG,3F4W,3F4W,3F4W,3F4W
Manually_Labelled/New/UL1105/MUL3F5B1105.JPG,,,,3F5B
Manually_Labelled/New/UL1010/FUL3K6K1010.JPG,3K6K,3K6K,3K6K,3K6K
Manually_Labelled/New/UL1111/FUL5Y7V1111.JPG,5Y7V,5YV,5Y7V,5Y7V
Manually_Labelled/New/CA1210 JB/FCA1V5B1210.JPG,1V5B,1V5B,1V5B,1V5B
Manually_Labelled/New/LL1011/FLL3R6Y1011.JPG,3R6Y,3R6Y,3R6Y,3R6Y
Manually_Labelled/New/TY1006/MTY2R6K1006.JPG,2R6K,2R6K,2R6K,2R6K
Manually_Labelled/New/TY1202/FTY2O8R1202.JPG,2O8R,2O8R,2O8R,2O8R
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL4W8V1002.JPG,4W8V,4W8V,4W8V,4W8V
Manually_Labelled/New/TY1204/MTY2K7S1204.JPG,2K7F,2K7S,2K7S,2K7S
Manually_Labelled/New/UL1204/FUL4O7S1204.JPG,4O7S,4O7S,4O7S,4O7S
Manually_Labelled/New/UL1202/FUL2N4R1202.JPG,2N4O,2N4B,2N4B,2N4R
Manually_Labelled/New/UL1102/FUL7S8B1102.JPG,7S8B,7S8B,7S8B,7S8B
Manually_Labelled/New/LL1006/FLL5B7V1006.JPG,5B7V,5B7V,5B7V,5B7V
Manually_Labelled/New/UL1105/MUL3G7F1105.JPG,3G7F,3G7F,3G7F,3G7F
Manually_Labelled/New/UL1105/FUL1F5W1105.JPG,1F5W,F5,1F5W,1F5W
Manually_Labelled/New/LL1209/FLL5Y6G1209.JPG,5Y6G,5Y6G,5Y6G,5Y6G
Manually_Labelled/New/LL1202/FLL2R7O1202.JPG,2R7O,2R7O,2R7O,2R7O
Manually_Labelled/New/UL1110/FUL2W8O1110.JPG,2O8O,28O,2O8O,2W8O
Manually_Labelled/New/UL1006/FUL1R3K1006.JPG,RBK,1R3K,1R3K,1R3K
Manually_Labelled/New/LL1007/MLL3P8K1007.JPG,3P8K,3P8K,3P8K,3P8K
Manually_Labelled/New/UL1004/FUL3V4Y1004.JPG,3V4Y,3V4Y,3V4Y,3V4Y
Manually_Labelled/New/UL1111/MUL1V6O1111.JPG,1K6O,1V6O,1V6O,1V6O
Manually_Labelled/New/CA1007/FCA7R8R1007.JPG,FR8R,7R8R,7R8R,7R8R
Manually_Labelled/New/UL1004/FUL1P3O1004.JPG,1P3O,P3O,1P3O,1P3O
Manually_Labelled/New/UL1001/FUL4P5P1001.JPG,4O5O,4P5P,4P5P,4P5P
Manually_Labelled/New/LL1108/FLL4F5N1108.JPG,4F5N,4F5N,4F5N,4F5N
Manually_Labelled/New/TY1107/FTY3S8R1107.JPG,3S8R,3S8R,3S8R,3S8R
Manually_Labelled/New/UL1001/FUL2K7P1001.JPG,2K7P,2K7P,2K7P,2K7P
Manually_Labelled/New/UL1004/FUL1V2K1004.JPG,1V7K,1V2K,1V2K,1V2K
Manually_Labelled/New/LL1109/MLL7P8G1109.JPG,7P8G,PG,7P8G,7P8G
Manually_Labelled/New/LL1105/FLL2V4F1105.JPG,2V4F,2V4F,2V4F,2V4F
Manually_Labelled/New/UL1001/MUL1V4R1001.JPG,1V7R,1V4R,1V4R,1V4R
Manually_Labelled/New/UL1109/MUL3R7R1109.JPG,3R7R,3R7R,3R7R,3R7R
Manually_Labelled/New/LL1101/MLL2W8P1101.JPG,2WOP,2W8P,2W8P,2W8P
Manually_Labelled/New/LL1105/MLL5O7P1105.JPG,5O7O,5O7P,5O7P,5O7P
Manually_Labelled/New/LL1107/MLL5W7B1107.JPG,5W7B,5W7B,5W7B,5W7B
Manually_Labelled/New/TY1109/MTY2K3Y1109.JPG,2K3Y,2K3Y,2K3Y,2K3Y
Manually_Labelled/New/UL1004/FUL4K5Y1004.JPG,,,,4K5Y
Manually_Labelled/New/CA1001/FCA3Y4V1001.JPG,3Y4V,3Y4V,3Y4V,3Y4V
Manually_Labelled/New/LL1207/MLL5Y6O1207.JPG,5Y6O,Y6O,5Y6O,5Y6O
Manually_Labelled/New/UL1204/MUL5N7O1204.JPG,5N7O,5N7O,5N7O,5N7O
Manually_Labelled/New/UL1109/FUL5R8K1109.JPG,5R5K,5R8K,5R8K,5R8K
Manually_Labelled/New/UL1108/FUL3S5S1108.JPG,395S,3O5S,3O5S,3S5S
Manually_Labelled/New/LL1009/FLL5G8K1009.JPG,5G3K,5G8K,5G8K,5G8K
Manually_Labelled/New/TY1006/FTY1N7W1006.JPG,1N7W,1N7W,1N7W,1N7W
Manually_Labelled/New/UL1106/FUL7N8R1106.JPG,7N8R,7N8R,7N8R,7N8R
Manually_Labelled/New/LL1205/MLL1O7O1205.JPG,1O7O,1O7O,1O7O,1O7O
Manually_Labelled/New/UL1110/MUL2F6G1110.JPG,2F1O6,2F6G,2F6G,2F6G
Manually_Labelled/New/UL1008/MUL4W8N1008.JPG,4W3N,4W8N,4W8N,4W8N
Manually_Labelled/New/UL1005/FUL4G6V1005.JPG,4G6V,4G6V,4G6V,4G6V
Manually_Labelled/New/UL1104/MUL2W6F1104.JPG,2W6F,2W6F,2W6F,2W6F
Manually_Labelled/New/UL1007/FUL3K7N1007.JPG,3K7N,3K7N,3K7N,3K7N
Manually_Labelled/New/LL1012/FLL4P6O1012.JPG,496O,4P6O,4P6O,4P6O
Manually_Labelled/New/CA1210 JB/FCA4K7W1210.JPG,4K7W,4K7W,4K7W,4K7W
Manually_Labelled/New/UL1008/FUL3G5Y1008.JPG,3G5Y,3G5Y,3G5Y,3G5Y
Manually_Labelled/New/UL1012/FUL3Y6F1012.JPG,3Y6F,3Y6F,3Y6F,3Y6F
Manually_Labelled/New/TY1110/FTY6W8S1110.JPG,6O8S,6W8S,6W8S,6W8S
Manually_Labelled/New/LL1003/MLL4O7B1003.JPG,4O7F,4O7B,4O7B,4O7B
Manually_Labelled/New/UL1104/MUL2N6N1104.JPG,2N6N,2N6N,2N6N,2N6N
Manually_Labelled/New/LL1103/FLL5R8G1103.JPG,5R8G,5R8G,5R8G,5R8G
Manually_Labelled/New/UL1009/FUL2P8F1009.JPG,2P8F,2P8F,2P8F,2P8F
Manually_Labelled/New/LL1104/FLL3Y8Y1104.JPG,3Y8Y,3Y8Y,3Y8Y,3Y8Y
Manually_Labelled/New/CA1211 JB/MCA6B7R1211.JPG,6B7R,6B7R,6B7R,6B7R
Manually_Labelled/New/UL1109/FUL5S8B1109.JPG,5S8B,5S8B,5S8B,5S8B
Manually_Labelled/New/TY1005/Taylor A1/DCIM/100NCD60/Measured/MTY1P6V1005 (1).JPG,1P6V6,1P6V,1P6V,1P6V
Manually_Labelled/New/UL1001/MUL1B4P1001.JPG,1F4P,B4P,1F4P,1B4P
Manually_Labelled/New/UL1102/FUL2R6O1102.JPG,2R6O,2R6O,2R6O,2R6O
Manually_Labelled/New/UL1007/FUL3R8P1007.JPG,3R8P,3R8P,3R8P,3R8P
Manually_Labelled/New/LL1106/MLL1F7V1106.JPG,,,,1F7V
Manually_Labelled/New/UL1002/2-26-10 b - DONE/MEASURED/FUL1O6R1002.JPG,1O6R,1O6R,1O6R,1O6R
Manually_Labelled/New/LL1004/FLL4G6P1004 (1).JPG,4G8P,4G6P,4G6P,4G6P
Manually_Labelled/New/UL1107/FUL3O6N1107.JPG,3O6N,3O6N,3O6N,3O6N
Manually_Labelled/New/UL1011/MUL2Y3P1011.JPG,2Y3P,2Y3P,2Y3P,2Y3P
Manually_Labelled/New/UL1001/FUL4P8P1001.JPG,4P8P,4P8P,4P8P,4P8P
Manually_Labelled/New/CA1005/FCA1K4R1005 (1).JPG,,,,1K4R
Manually_Labelled/New/LL1002/MLL4O6B1002.JPG,4O6B,4O6B,4O6B,4O6B
Manually_Labelled/New/TY1106/MTY4W6V1106.JPG,4W6V,4W6V,4W6V,4W6V
Manually_Labelled/New/UL1103/FUL1V3K1103.JPG,,,,1V3K
Manually_Labelled/New/TY1002/2-18-10 a DONE/MEASURED/FTY2R6B1002.JPG,2R6B,2R6B,2R6B,2R6B
Manually_Labelled/New/UL1206/MUL2V4G1206.JPG,2Y6,2V4G,2V4G,2V4G
Manually_Labelled/New/LL1203/FLL2F3G1203.JPG,2F3G,2F3G,2F3G,2F3G
Manually_Labelled/New/LL1208/FLL2P3F1208.JPG,2P3F,2P3F,2P3F,2P3F
Manually_Labelled/New/UL1106/FUL7O8N1106.JPG,7O8O,7O8N,7O8N,7O8N
Manually_Labelled/New/CA1105/MCA1O8W1105.JPG,6O5W,1O8W,1O8W,1O8W
Manually_Labelled/New/TY1004/Taylor B/Taylor B1/Taylor B/100NCD60/Measured/FTY1V3R1004.JPG,1V3R,VR,1V3R,1V3R
Manually_Labelled/New/UL1203/MUL2Y6P1203.JPG,2Y6P,2Y6P,2Y6P,2Y6P
Manually_Labelled/New/UL1101/FUL1N8N1101.JPG,1N8N,N8N,1N8N,1N8N
Manually_Labelled/New/UL1004/MUL1R3P1004.JPG,1R3P,1R3P,1R3P,1R3P
Manually_Labelled/New/LL1005/MLL4B6O1005 (1).JPG,4B6O,4B6O,4B6O,4B6O
Manually_Labelled/New/UL1107/MUL2K8K1107.JPG,2K8K,2K8K,2K8K,2K8K
Manually_Labelled/New/UL1006/MUL3W5O1006.JPG,3W5O,3W5O,3W5O,3W5O
Manually_Labelled/New/TY1104/MTY3W6B1104.JPG,3W6B,3W6,3W6B,3W6B
Manually_Labelled/New/UL1007/FUL1G5K1007.JPG,1G5K,GK,1G5K,1G5K
Manually_Labelled/New/UL1011/MUL2S4P1011.JPG,2S4P,2S4P,2S4P,2S4P
Manually_Labelled/New/UL1011/MUL1F6F1011.JPG,1F6F,1F6F,1F6F,1F6F
Manually_Labelled/New/LL1108/FLL5R6P1108.JPG,5ROP,5R6P,5R6P,5R6P
Manually_Labelled/New/UL1006/FUL2R7W1006.JPG,2R7W,2R7W,2R7W,2R7W
Manually_Labelled/New/LL1205/FLL1V8Y1205.JPG,1VOY,1V8Y,1V8Y,1V8Y
Manually_Labelled/New/CA1011/FCA5V7G1011.JPG,5V7G,5V7G,5V7G,5V7G
Manually_Labelled/New/UL1106/MUL3S5O1106.JPG,3S5O,3S5O,3S5O,3S5O
Manually_Labelled/New/LL1012/FLL1O4F1012.JPG,1O4F,1O4F,1O4F,1O4F
Manually_Labelled/New/TY1108/MTY4S6N1108.JPG,4S6N,4S6N,4S6N,4S6N
Manually_Labelled/New/UL1112/FUL3K7S1112 (1).JPG,3K7S,3K7S,3K7S,3K7S
Manually_Labelled/New/TY1110/FTY2P5B1110.JPG,2K5B,2P5B,2P5B,2P5B
Manually_Labelled/New/UL1102/FUL3N5F1102.JPG,3N5F,3N5F,3N5F,3N5F
Manually_Labelled/New/CA1109/MCA3R4O1109.JPG,3R4O,3R4O,3R4O,3R4O
Manually_Labelled/New/LL1110/MLL1G5W1110.JPG,1G5W,G5W,1G5W,1G5W
Manually_Labelled/New/UL1109/FUL4F5O1109.JPG,4F5O,4F5O,4F5O,4F5O
Manually_Labelled/New/LL1005/FLL1B5G1005.JPG,,,,1B5G
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL3O8B1002.JPG,,,,3O8B
Manually_Labelled/New/UL1107/FUL2F4P1107.JPG,2F4P,2F4P,2F4P,2F4P
Manually_Labelled/New/UL1005/MUL3N7B1005.JPG,3N7B,3N7B,3N7B,3N7B
Manually_Labelled/New/LL1012/FLL2R7K1012.JPG,2R7K,2R7K,2R7K,2R7K
Manually_Labelled/New/UL1008/FUL5F8P1008.JPG,5F3P,5F8P,5F8P,5F8P
Manually_Labelled/New/UL1007/MUL4V8O1007.JPG,4V8O,4V8O,4V8O,4V8O
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL5Y6O1002.JPG,5Y6O,5Y6O,5Y6O,5Y6O
Manually_Labelled/New/UL1004/FUL1N4G1004.JPG,1N4G,1N4G,1N4G,1N4G
Manually_Labelled/New/UL1105/MUL5V6F1105.JPG,5V6F,5V6F,5V6F,5V6F
Manually_Labelled/New/TY1011/FTY1W5B1011.JPG,1W5B,1W5B,1W5B,1W5B
Manually_Labelled/New/CA1110/FCA7R8K1110.JPG,FR3K,7R8K,7R8K,7R8K
Manually_Labelled/New/UL1007/FUL3W7R1007.JPG,3W7R,3W7R,3W7R,3W7R
Manually_Labelled/New/UL1005/FUL1R2Y1005.JPG,1R2Y2,1R2Y,1R2Y,1R2Y
Manually_Labelled/New/UL1207JPEGS/FUL3R8B1207.JPG,3ROB,3R8B,3R8B,3R8B
Manually_Labelled/New/TY1109/FTY5P8Y1109.JPG,5P8Y,5P8Y,5P8Y,5P8Y
Manually_Labelled/New/CA1010/FCA3P7P1010.JPG,3P7P,3P7P,3P7P,3P7P
Manually_Labelled/New/LL1001/FLL7W8B1001.JPG,7W8B,W8B,7W8B,7W8B
Manually_Labelled/New/UL1205/FUL4B5G1205.JPG,4B5G,4B5G,4B5G,4B5G
Manually_Labelled/New/UL1108/MUL3N4F1108.JPG,,,,3N4F
Manually_Labelled/New/CA1212 JB/FCA1R6G1212s.JPG,1R6G6,1R6G,1R6G,1R6G
Manually_Labelled/New/LL1109/FLL6O7W1109 (2).JPG,6Y7W,6Y7W,6Y7W,6O7W
Manually_Labelled/New/UL1206/FUL3B6G1206.JPG,3F6G,3B6G,3B6G,3B6G
Manually_Labelled/New/UL1204/FUL1K5Y1204.JPG,1K5Y,1K5Y,1K5Y,1K5Y
Manually_Labelled/New/UL1109/MUL3G7F1109.JPG,,,,3G7F
Manually_Labelled/New/LL1106/FLL3W7P1106.JPG,3W7P,3W7P,3W7P,3W7P
Manually_Labelled/New/LL1004/MLL1P5P1004.JPG,1P5P,1P5P,1P5P,1P5P
Manually_Labelled/New/UL1010/FUL3F5K1010.JPG,3F5K,FK,3F5K,3F5K
Manually_Labelled/New/UL1107/FUL3O7V1107.JPG,3O7V,3O7V,3O7V,3O7V
Manually_Labelled/New/LL1104/MLL2P7B1104.JPG,2P7B,2P7B,2P7B,2P7B
Manually_Labelled/New/UL1006/MUL2N6V1006.JPG,2NOV,2N6V,2N6V,2N6V
Manually_Labelled/New/UL1205/MUL5N6P1205.JPG,,,,5N6P
Manually_Labelled/New/LL1203/FLL1Y3G1203.JPG,1Y3G,1Y3G,1Y3G,1Y3G
Manually_Labelled/New/UL1109/FUL4B8O1109.JPG,4B8O,4B8O,4B8O,4B8O
Manually_Labelled/New/LL1006/FLL2W7K1006.JPG,2W7K,2W7K,2W7K,2W7K
Manually_Labelled/New/LL1101/FLL4R7K1101.JPG,4R7K,4R7K,4R7K,4R7K
Manually_Labelled/New/LL1105/MLL7F8W1105.JPG,7F8W,7F8W,7F8W,7F8W
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL3W4O1003.JPG,3Y4O,3W4O,3W4O,3W4O
Manually_Labelled/New/UL1004/MUL5K7W1004.JPG,5K7W,5K7W,5K7W,5K7W
Manually_Labelled/New/CA1010/MCA1O3G1010.JPG,1O3G,O3G,1O3G,1O3G
Manually_Labelled/New/CA1210 JB/FCA4R7O1210.JPG,4R7O,4R7O,4R7O,4R7O
Manually_Labelled/New/LL1004/MLL2P7B1004.JPG,2P7B,2P7B,2P7B,2P7B
Manually_Labelled/New/UL1105/FUL6R8V1105.JPG,6R8V,6R8V,6R8V,6R8V
Manually_Labelled/New/LL1110/FLL1Y6P1110.JPG,1Y8P,1Y6P,1Y6P,1Y6P
Manually_Labelled/New/LL1004/FLL4B8P1004 (1).JPG,4B8P,4B8P,4B8P,4B8P
Manually_Labelled/New/LL1106/FLL3V7K1106.JPG,3V7K,3V7K,3V7K,3V7K
Manually_Labelled/New/LL1102/FLL4N7F1102.JPG,4N7F,4N7F,4N7F,4N7F
Manually_Labelled/New/LL1007/MLL1W6V1007.JPG,1KWGV,1W6V,1W6V,1W6V
Manually_Labelled/New/UL1105/FUL3N7K1105.JPG,3N7K,3N7K,3N7K,3N7K
Manually_Labelled/New/UL1104/FUL1O7B1104.JPG,,,,1O7B
Manually_Labelled/New/LL1105/MLL3F8Y1105.JPG,3F8Y,3F8Y,3F8Y,3F8Y
Manually_Labelled/New/UL1007/FUL2K7P1007.JPG,2K7P,2K7P,2K7P,2K7P
Manually_Labelled/New/LL1005/FLL4G8P1005.JPG,4G8P,4G8P,4G8P,4G8P
Manually_Labelled/New/UL1107/FUL5R7G1107.JPG,5R7G,57G,5R7G,5R7G
Manually_Labelled/New/UL1008/FUL3O4R1008.JPG,3O4K,3O4,3O4K,3O4R
Manually_Labelled/New/UL1008/FUL2O6W1008.JPG,2O6O,2O6W,2O6W,2O6W
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL4R7R1002.JPG,4R7R,4R7R,4R7R,4R7R
Manually_Labelled/New/TY1006/FTY1K8Y1006.JPG,1K8Y,1K8Y,1K8Y,1K8Y
Manually_Labelled/New/UL1101/MUL4S5G1101.JPG,4B5G,4G5G,4G5G,4S5G
Manually_Labelled/New/UL1009/FUL2K3P1009.JPG,2K3P,2K3P,2K3P,2K3P
Manually_Labelled/New/LL1009/FLL6G7V1009.JPG,,,,6G7V
Manually_Labelled/New/UL1110/FUL6R7O1110.JPG,6G7O,6R7O,6R7O,6R7O
Manually_Labelled/New/LL1101/FLL4P6W1101.JPG,4P6W,4P6W,4P6W,4P6W
Manually_Labelled/New/UL1008/FUL3G5B1008.JPG,,,,3G5B
Manually_Labelled/New/LL1006/MLL4B8G1006.JPG,4F8G,4B8G,4B8G,4B8G
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/100NCD60/MEASURED/FTY1P3G1004.JPG,1P3G,PG,1P3G,1P3G
Manually_Labelled/New/LL1010/FLL6G8O1010.JPG,6G8O,6G8O,6G8O,6G8O
Manually_Labelled/New/LL1001/FLL4O7V1001.JPG,MFDG,4O7V,4O7V,4O7V
Manually_Labelled/New/LL1010/FLL2O7F1010.JPG,2O7F,2O7F,2O7F,2O7F
Manually_Labelled/New/UL1005/FUL5R7W1005.JPG,5R7W,5R7W,5R7W,5R7W
Manually_Labelled/New/LL1107/FLL2W7V1107.JPG,2W7V,WV,2W7V,2W7V
Manually_Labelled/New/LL1103/FLL1R5W1103.JPG,1R5W,R5W,1R5W,1R5W
Manually_Labelled/New/LL1006/MLL4P8K1006.JPG,4P8K,4P8K,4P8K,4P8K
Manually_Labelled/New/UL1108/FUL6N8K1108.JPG,6N8K,6N8K,6N8K,6N8K
Manually_Labelled/New/UL1002/3-1-10 b DONE/MEASURED/FUL6O8K1002.JPG,6O8K,6O8K,6O8K,6O8K
Manually_Labelled/New/UL1204/MUL7R8S1204.JPG,7R8S,7R8S,7R8S,7R8S
Manually_Labelled/New/LL1008/FLL4R7S8Y1008.JPG,4R7S8Y,4R7S8Y,4R7S8Y,4R7S8Y
Manually_Labelled/New/UL1005/FUL1R2P1005.JPG,1R8P2,1R2P,1R2P,1R2P
Manually_Labelled/New/UL1003/UPPER LALAJA  B- DONE/UPL B4 DONE/100NCD60/MEASURED/FUL3V4O1003.JPG,3V4O,3V4O,3V4O,3V4O
Manually_Labelled/New/UL1106/FUL4Y7P1106.JPG,4Y4P,4Y7P,4Y7P,4Y7P
Manually_Labelled/New/LL1004/FLL4P8O1004.JPG,498O,4P8O,4P8O,4P8O
Manually_Labelled/New/LL1203/MLL6B7W1203.JPG,,,,6B7W
Manually_Labelled/New/UL1107/MUL5F7K1107.JPG,5F7K,5F7K,5F7K,5F7K
Manually_Labelled/New/UL1008/FUL5B7F1008.JPG,5B7F,5B7F,5B7F,5B7F
Manually_Labelled/New/TY1008/FTY5W8W1008.JPG,5W8W,5W8W,5W8W,5W8W
Manually_Labelled/New/LL1106/FLL6F7R1106.JPG,6F7R,6F7R,6F7R,6F7R
Manually_Labelled/New/UL1101/MUL4N8B1101.JPG,4N8B,4N8B,4N8B,4N8B
Manually_Labelled/New/UL1106/MUL3K5K1106.JPG,3K5K,3K5K,3K5K,3K5K
Manually_Labelled/New/LL1110/FLL2N8F1110.JPG,2O8F,2N8F,2N8F,2N8F
Manually_Labelled/New/CA1208/MCA6V8W1208.JPG,6V8W,6V8W,6V8W,6V8W
Manually_Labelled/New/UL1007/FUL4O7W1007.JPG,4O7G,4O7W,4O7W,4O7W
Manually_Labelled/New/LL1108/FLL4G8W1108.JPG,4G8W6,4G8W,4G8W,4G8W
Manually_Labelled/New/UL1109/FUL7R8N1109.JPG,1R8N,7R8N,7R8N,7R8N
Manually_Labelled/New/UL1204/FUL2B8R1204.JPG,2B3R,2B8R,2B8R,2B8R
Manually_Labelled/New/UL1011/FUL3B4P1011.JPG,3B4P,3B4P,3B4P,3B4P
Manually_Labelled/New/UL1207JPEGS/MUL2V3N1207.JPG,2V3N,2V3N,2V3N,2V3N
Manually_Labelled/New/CA1008/FCA3V7B1008.JPG,3V7B,3V7B,3V7B,3V7B
Manually_Labelled/New/UL1105/MUL2W8F1105.JPG,2W8F,2W8F,2W8F,2W8F
Manually_Labelled/New/TY1204/MTY3O5V1204.JPG,3O5V,3O5V,3O5V,3O5V
Manually_Labelled/New/UL1004/MUL2W3N1004.JPG,2W3N,2W3N,2W3N,2W3N
Manually_Labelled/New/CA1104/FCA7W8O1104.JPG,7W8O,7W8O,7W8O,7W8O
Manually_Labelled/New/LL1007/MLL3P4W1007.JPG,3P4W,3P4W,3P4W,3P4W
Manually_Labelled/New/UL1010/MUL5W6W1010.JPG,5WOW,5W6W,5W6W,5W6W
Manually_Labelled/New/UL1002/2-26-10 a - DONE/MEASURED/FUL7G8G1002.JPG,7G8G,7G8G,7G8G,7G8G
Manually_Labelled/New/TY1004/Taylor A/Taylor A1/Taylor A/101NCD60/MEASURED/MTY1G4Y1004 (1).JPG,1G4Y,G4Y,1G4Y,1G4Y
Manually_Labelled/New/UL1008/MUL3S7K1008.JPG,3S7K,3S7K,3S7K,3S7K
Manually_Labelled/New/TY1012/FTY2S4G1012.JPG,2S4G,2S4G,2S4G,2S4G
Manually_Labelled/New/UL1006/MUL2G6N1006.JPG,2G6N,2G6N,2G6N,2G6N
Manually_Labelled/New/UL1008/MUL1N7G1008.JPG,1N7G,N7,1N7G,1N7G
Manually_Labelled/New/UL1205/FUL5B8Y1205.JPG,5BOY,5B8Y,5B8Y,5B8Y
Manually_Labelled/New/CA1212 JB/MCA5P7B1212s.JPG,5P2B,5P7B,5P7B,5P7B
Manually_Labelled/New/LL1107/FLL3K6W1107.JPG,3K6W,3K6W,3K6W,3K6W
Manually_Labelled/New/LL1110/FLL5V7V1110.JPG,5V7V,5V7V,5V7V,5V7V
Manually_Labelled/New/UL1003/UPPER LALAJA  A- DONE/UPL A4-DONE/100NCD60/MEASURED/MUL2R3P1003.JPG,2R3P,2R3P,2R3P,2R3P
Manually_Labelled/New/LL1201/FLL5P6O1201.JPG,5P6O,5P6O,5P6O,5P6O
Manually_Labelled/New/CA1107/FCA3V8P1107.JPG,3V8P,3V8P,3V8P,3V8P
Manually_Labelled/New/LL1209/FLL2B5F1209.JPG,2B5F,2B5F,2B5F,2B5F
Manually_Labelled/New/LL1010/FLL4R7R1010.JPG,4R7R,4R7R,4R7R,4R7R
